"country,co",untry_l,ong,,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,estimated_generation_gwh
"USA,United",States,of,America,Independence II Solar Farm,USA0061588,0,39.04,-94.27,,,,,,MC Power Companies Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Independence Solar Farm,USA0061092,3,39.1171,-94.2882,Solar,,,,2017,MC Power Companies Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,4.64,
"USA,United",States,of,America,Independence Steam Electric Station,USA0006641,1800,35.6784,-91.4088,Coal,,,,1984,Entergy Arkansas Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,10390.16495,10990.48371,5184.266964,7704.238983,7614.176,
"USA,United",States,of,America,Indian Hill Solar LLC,USA0059362,1.4,42.2008,-72.3222,Solar,,,,2014,SunRay Power LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,0.969,1.616,1.72,1.553,
"USA,United",States,of,America,Indian Orchard,USA0006379,3.7,42.161,-72.5076,Hydro,,,,1928,Nautilus Hydro  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,7.274,4.57,3.803,3.601,6.454,
"USA,United",States,of,America,Indian Orchard PV Facility,USA0057674,2.3,42.1514,-72.4989,Solar,,,,2012,Western Massachusetts Electric Company,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.076,2.584,2.611,2.853,2.079,
"USA,United",States,of,America,Indian Orchard Plant 1,USA0010417,5.7,42.1569,-72.5242,Gas,Other,,,1985,Solutia Inc-Indian,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,24.937,22.664,19.051,0,23.076,
"USA,United",States,of,America,Indian Point 2,USA0002497,1299,41.2706,-73.9527,Nuclear,,,,1973,Entergy Nuclear Indian Point 2,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,8784.643,8330.556,8811.875,6050.001,8350.154,
"USA,United",States,of,America,Indian Point 3,USA0008907,1012,41.2706,-73.9526,Nuclear,,,,1976,Entergy Nuclear Indian Point 3,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,8291.512,8977.699,7609.292,9076.168,6952.476,
"USA,United",States,of,America,Indian River,USA0055318,609,28.4932,-80.7802,Gas,Oil,,,1969.036125,Orlando Utilities Comm,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,-0.992,,,,,
"USA,United",States,of,America,Indian River Generating Station,USA0000594,464.1,38.5857,-75.2341,Coal,Oil,,,1979.478992,Indian River Operations Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,1555.305994,873.060003,602.736001,477.206004,366.381996,
"USA,United",States,of,America,Indian River Plant,USA0000683,342.8,28.4932,-80.7801,Gas,Oil,,,1991.275379,Orlando Utilities Comm,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,7.462,13.942,13.864,20.293,1.936,
"USA,United",States,of,America,Indian River Solar Center,USA0061020,0,27.5733,-80.5782,,,,,,Florida Power & Light Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,15.15,
"USA,United",States,of,America,Indian Valley Dam Hydro Project,USA0050129,2.9,39.0788,-122.5356,Hydro,,,,1983,Yolo County Flood Control WCD,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,5.463,0,1.555,1.91,3.6,
"USA,United",States,of,America,Indiana Harbor E 5 AC Station,USA0054995,90,41.6844,-87.4214,Gas,,,,1996,Northlake Energy,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,594.517004,417.610002,545.452996,621.493005,336.128,
"USA,United",States,of,America,Indiana University of Pennsylvania,USA0010129,24.4,40.6144,-79.1594,Gas,Oil,,,1988,Indiana University of Penn,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,15.626,32.049,29,25.828,25.4,
"USA,United",States,of,America,Indianapolis Motor Speedway Solar PV,USA0058615,9,39.79,-86.2336,Solar,,,,2014,Blue Renewable Energy IMS  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,6.2469,14.568,14.145,14.081,
"USA,United",States,of,America,Indianola,USA0001150,50,41.3595,-93.5633,Oil,Gas,,,1984.744,Indianola Municipal Utilities,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,-0.794,-0.703,-0.825,-0.739,-0.21,
"USA,United",States,of,America,Indiantown Cogeneration LP,USA0050976,395.4,27.0389,-80.5125,Coal,Oil,Gas,,1996,US Operating Services Company,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,635.245002,659.633999,681.233,645.409005,113.721005,
"USA,United",States,of,America,Indigo Energy Facility,USA0055541,149.7,33.9109,-116.553,Gas,,,,2001,Diamond Generating Corporation,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,83.432,67.975,64.43,34.464,69.697,
"USA,United",States,of,America,Industrial Park,USA0007934,13.4,41.7682,-89.6744,Oil,,,,2004.552239,City of Rock Falls - (IL),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.236,0.276,0.259,0.583,0.705,
"USA,United",States,of,America,Industrial Plant,USA0059793,41.7,58.3676,-134.608,Oil,,,,2016,Alaska Electric Light&Power Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,0.138,0.084,
"USA,United",States,of,America,Industry MetroLink PV 1,USA0057860,1.5,34.0087,-117.8456,Solar,,,,2012,City of Industry,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,3.175,3.083,3.194,2.867,1.4454,
"USA,United",States,of,America,Industry Solar Power Generation Station 1 LLC,USA0058609,1.5,34.5531,-117.4569,Solar,,,,2014,Sustainable Power Group  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0,4.016,4.274,4.437,4.136,
"USA,United",States,of,America,Indy Grocers,USA0059834,1,39.7379,-86.2377,Solar,,,,2015,GES MegaOne LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,0.719,3.013,1.513,
"USA,United",States,of,America,Indy Solar I  LLC,USA0058552,10,39.6628,-85.9856,Solar,,,,2014,Dominion Renewable Energy,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.335,17.504,17.531,17.812,16.159,
"USA,United",States,of,America,Indy Solar II  LLC,USA0058556,10.1,39.6628,-85.9856,Solar,,,,2014,Dominion Renewable Energy,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.288,17.527,17.829,17.378,16.58,
"USA,United",States,of,America,Indy Solar III  LLC,USA0058553,8.6,39.6594,-86.2597,Solar,,,,2014,Dominion Renewable Energy,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.355,15.083,14.791,17.378,14.355,
"USA,United",States,of,America,Inforum,USA0054290,1.3,33.7533,-84.3889,Oil,,,,1989,DCII-250 Williams Street NW  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0,0,0,0,0,
"USA,United",States,of,America,Ingersoll Milling Machine,USA0050989,0,42.2989,-89.0759,,,,,,Ingersall Machine Tools Inc.,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0,0,0,0,,
"USA,United",States,of,America,Inghams,USA0002579,6,43.061,-74.7643,Hydro,,,,1912,Erie Boulevard Hydropower LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,30.408,28.366,20.597,18.155,30.024,
"USA,United",States,of,America,Ingleside Cogeneration,USA0055313,517,27.8828,-97.2428,Gas,Other,,,1999,Ingleside Cogeneration LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,3034.083999,3051.751002,2962.298002,3007.849999,2552.535998,
"USA,United",States,of,America,Ingredion Incorporated,USA0054556,54.6,41.7775,-87.8233,Coal,Gas,,,1991.879121,Ingredion Inc - Illinois,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,283.558694,297.129998,290.330005,248.941996,280.130001,
"USA,United",States,of,America,Ingredion Stockton,USA0052115,10,37.9128,-121.2614,Gas,,,,2007.76,Ingredion Inc - Stockton,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,22.762,22.284,19.216,21.188,55.86,
"USA,United",States,of,America,Ingredion Winston Salem,USA0054618,8.4,36.0338,-80.2274,Waste,Coal,Gas,,1986.75,Ingredion Inc - Winston Salem,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,39.18412,49.194,55.609,41.277,8.75037,
"USA,United",States,of,America,Inks,USA0003598,15,30.7316,-98.3854,Hydro,,,,1938,Lower Colorado River Authority,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,6.384,4.682,1.951,16.479,9.154,
"USA,United",States,of,America,Inland Empire Energy Center,USA0055853,819,33.7388,-117.1704,Gas,,,,2009.5,Inland Empire Energy Ctr LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,1646.604,2332.292,927.165,383.868,381.176,
"USA,United",States,of,America,Inland Paperboard Packaging Rome,USA0010426,70.4,34.2528,-85.3275,Biomass,Coal,Waste,Other,1975.278409,Inland Paperboard - Rome Mill,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,386.595661,435.948351,427.070377,410.762561,415.161709,
"USA,United",States,of,America,Inner Harbor East Heating,USA0056050,2.1,39.2837,-76.5994,Gas,,,,2004,Trigen Inner Harbor East  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.01274,0.003,0.006,0,0,
"USA,United",States,of,America,Innovative Solar 10,USA0060050,1.5,35.4736,-82.8903,Solar,,,,2015,Innovative Solar 10,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,0.317,2.834,2.607,
"USA,United",States,of,America,Innovative Solar 14  LLC,USA0059553,2,35.3689,-82.3575,Solar,,,,2014,Sustainable Power Group  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,0.964,3.009,4.013,3.607,
"USA,United",States,of,America,Innovative Solar 15  LLC,USA0059554,2,35.3194,-81.7642,Solar,,,,2014,Sustainable Power Group  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,1.186,3.21,3.917,3.39,
"USA,United",States,of,America,Innovative Solar 16,USA0060055,2,35.3639,-82.35,Solar,,,,2015,Innovative Solar 16,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,0.317,3.838,2.968,
"USA,United",States,of,America,Innovative Solar 18  LLC,USA0060051,1.9,35.3782,-81.7951,Solar,,,,2016,Innovative Solar 18  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,0.082,4.185,3.73,
"USA,United",States,of,America,Innovative Solar 23,USA0059670,1.9,35.2598,-81.419,Solar,,,,2016,SRE Utility Solar 1  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,0.007,3.939,3.904,
"USA,United",States,of,America,Innovative Solar 26  LLC,USA0060052,1.9,35.7097,-81.4133,Solar,,,,2016,Innovative Solar 26  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,0.186,4.051,3.697,
"USA,United",States,of,America,Innovative Solar 31,USA0060540,35,34.5394,-78.7554,Solar,,,,2017,Innovative Solar 31  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,62.672,
"USA,United",States,of,America,Innovative Solar 35  LLC,USA0061258,1.9,35.046,-77.825,Solar,,,,2017,CD Global Solar Holdings  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,3.526,
"USA,United",States,of,America,Innovative Solar 37,USA0059665,100,34.8383,-79.9439,Solar,,,,2017,Dominion Renewable Energy,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,91.069,
"USA,United",States,of,America,Innovative Solar 42,USA0060539,71,34.8476,-78.8774,Solar,,,,2017,Innovative Solar 42  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,27.748,
"USA,United",States,of,America,Innovative Solar 43  LLC,USA0060149,50.8,34.53,-78.3048,Solar,,,,2017,Innovative Solar 43  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,0,69.655,
"USA,United",States,of,America,Innovative Solar 44,USA0059675,4.9,34.859,-79.108,Solar,,,,2015,Cypress Creek Renewables,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,0.218,8.8,9.503,
"USA,United",States,of,America,Innovative Solar 46,USA0059671,78.5,34.9182,-78.9436,Solar,,,,2017,Cypress Creek Renewables,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,1.892,155.978,
"USA,United",States,of,America,Innovative Solar 47,USA0059666,33.8,34.8019,-79.3324,Solar,,,,2017,Innovative Solar 47  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,55.147,
"USA,United",States,of,America,Innovative Solar 48,USA0059667,4.9,34.7116,-79.3024,Solar,,,,2015,Innovative Solar 48  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,0.249,9.214,9.707,
"USA,United",States,of,America,Innovative Solar 53,USA0059668,0,34.9051,-79.3035,,,,,,Innovative Solar 53  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Innovative Solar 54,USA0059669,0,35.2137,-77.7124,,,,,,Heelstone Energy Holdings  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Innovative Solar 55,USA0059676,6.5,34.695,-79.216,Solar,,,,2018,Cypress Creek Renewables,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,0,
"USA,United",States,of,America,Innovative Solar 59  LLC,USA0061259,1.9,36.0947,-77.9793,Solar,,,,2017,CD Global Solar Holdings  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,3.677,
